time,temp_c,humidity_pct,wind_speed_kmh,wind_direction_deg
2024-02-20 09:00:00,13.3,91,10.5,98
2024-02-20 10:00:00,13.2,93,7.1,75
2024-02-20 11:00:00,13.1,93,8.1,77
2024-02-20 12:00:00,13.1,92,10.0,77
2024-02-20 13:00:00,13.4,92,9.1,99
2024-02-20 14:00:00,13.1,94,8.4,110
2024-02-20 15:00:00,13.1,94,8.3,95
2024-02-20 16:00:00,13.1,93,10.1,84
2024-02-20 17:00:00,14.1,88,16.6,86
2024-02-20 18:00:00,14.6,84,20.6,102
2024-02-20 19:00:00,14.9,87,19.7,118
2024-02-20 20:00:00,14.8,86,17.5,127
2024-02-20 21:00:00,14.2,90,15.3,135
2024-02-20 22:00:00,14.5,89,16.8,132
2024-02-20 23:00:00,14.6,92,16.4,109
2024-02-21 00:00:00,14.9,87,12.5,108
2024-02-21 01:00:00,14.1,96,11.8,140
2024-02-21 02:00:00,13.9,95,6.8,162
2024-02-21 03:00:00,13.5,96,5.0,159
2024-02-21 04:00:00,13.5,95,4.3,132
2024-02-21 05:00:00,13.2,96,2.6,74
2024-02-21 06:00:00,12.6,98,3.9,34
2024-02-21 07:00:00,11.9,99,4.3,85
2024-02-21 08:00:00,12.2,97,6.0,107
2024-02-21 09:00:00,12.5,96,8.2,139
2024-02-21 10:00:00,12.4,97,8.2,203
2024-02-21 11:00:00,12.4,96,4.9,216
2024-02-21 12:00:00,12.3,96,5.1,51
2024-02-21 13:00:00,12.0,96,7.7,62
2024-02-21 14:00:00,11.4,96,6.1,93
2024-02-21 15:00:00,11.3,98,7.3,160
2024-02-21 16:00:00,12.6,96,4.0,27
2024-02-21 17:00:00,14.1,88,7.1,30
2024-02-21 18:00:00,15.6,77,4.1,128
2024-02-21 19:00:00,16.7,70,4.1,195
2024-02-21 20:00:00,17.4,65,10.6,246
2024-02-21 21:00:00,16.9,72,18.6,248
2024-02-21 22:00:00,16.6,74,21.0,258
2024-02-21 23:00:00,16.5,74,19.8,260
2024-02-22 00:00:00,16.0,74,15.7,254
2024-02-22 01:00:00,15.9,76,13.8,250
2024-02-22 02:00:00,13.6,89,12.2,246
2024-02-22 03:00:00,12.4,95,7.2,288
2024-02-22 04:00:00,12.5,95,2.8,320
2024-02-22 05:00:00,11.4,98,4.0,180
2024-02-22 06:00:00,10.4,100,5.1,172
2024-02-22 07:00:00,10.1,100,6.1,90
2024-02-22 08:00:00,9.8,100,7.8,77
2024-02-22 09:00:00,9.6,100,7.4,61
2024-02-22 10:00:00,9.6,100,6.9,62
2024-02-22 11:00:00,9.4,98,7.7,53
